UserID,productcode,review_rating
10040109,21468P1,5
17077606,22406P1,5
297592,5067SYDTWILIGHT,5
22661870,5885CUNCHI,5
22146357,37797P1,1
22461261,5300BLACKCAB,5
14876386,3773PALDINCON,5
14876386,3585AT001BVS,3
22660658,3124HRG07,5
20901934,7004P20,4
21323701,5250LIBERTYELLIS,5
21323701,5250LIBERTYELLIS,5
22709073,17284P2,5
21736552,2142TYO_F800_F820,5
22146357,21428P5,5
21736552,34459P15,5
22337956,2895CANATV,5
20947355,6389WALK,5
22130355,2055WILD,5
21947479,2482SOH1,5
21947479,3237EXBUS,3
19409813,20455P8,5
22420389,6845MAJESTIC,4
19953742,8515P19,5
18316353,23130P4,3
9752276,2970AH29,5
19953742,15693P17,5
10456229,6109VALLEYS,5
10456229,5549TRANSIT,5
22420389,5132_CMB07,5
22597880,23698P91,5
8414274,25828P3,5
11185854,3685BKK36P,1
13295484,3072LASALL,5
13295484,5052DINNER,5
22321734,5615P6,5
22108823,2230S95,4
22110339,3124CAIAPTHTL,4
22075833,3731EXTENDEDVATICAN,5
22110339,10449P8,5
22110339,8243P22,4
22108823,17244P5,5
21928937,5070FARMHOUSE,5
22110339,3124CAIHTLAPT,5
22422346,15693P17,5
2083265,3251TOW,5
22075833,3142TAPASFLAMENCO,4
2083265,3858EE036,4
22075833,9866P19,5
21832858,5558BMV,5
22697751,2140JTCDS12MLG,1
21055827,3731CRYPTS,5
21055827,3731VATICAN,5
22510270,32041P2,5
18980183,6483ULTIMATE,5
18980183,3487TICKET,5
18980183,20190P28,5
22265355,2970P54,5
1241725,22626P1,5
17495126,2142OSA_S1_OSAKA,5
17495126,2142F990,5
22081016,2140JTEMA20,5
22081016,2140JTEMA11,5
17495126,5577LD,5
17495126,6483ULTIMATE,5
22224081,7560P3,3
8992553,7665P2,5
18749185,3731TUSCANY,5
18749185,2548WW,5
18749185,8623P2,4
22540479,25455P5,5
22788317,6205FOODNOLA,5
12577734,2292GRAND,5
12577734,2050PAJ,5
12577734,3731CATACOMBS,5
22249072,25327P11,5
11554316,7080SEGWAYOSJ,2
22124302,6109CAMEL,5
22124302,19029P2,4
22010567,5830WINERIES,5
22440582,33279P1,4
6532452,12855P28,5
22391263,2970AH29,4
22635604,3780STEAMDIN,5
21681331,39538P5,3
22008833,2168DXB007,5
22840125,5708P6,5
22446463,16121P10,5
22123416,25657P1,4
22714223,3142BARCELONA1,5
5479811,33041P3,5
5479811,6267FERRARIABU,5
22275637,7845P10,1
21849110,228699MONTSERRATEXC,5
22520920,225005,5
22008517,38420P1,4
22008517,15868P1,5
10135224,2140JTEMA09,5
21518501,5408SAWM,5
22008517,3142THREECOUNTRIES,4
10135224,2140JTEMA11,5
17862045,20404P4,4
21518501,5221KEYWEST,3
17862045,6057FOODTOUR,5
22008517,2512PYRENEES,4
21508989,9819EIFFELDINNER,1
21518501,5221BISC,4
22589308,36731P2,1
22801112,38878P3,5
22801112,5046SAV_OTT,4
22801112,6216P8,5
22634372,11392P1,5
22589308,5550_006,4
16614697,7806P1,4
17558317,5476CIAAPTHTL,5
8318811,3791ZQNAPTHTL,5
8318811,2872ZV19,5
22301328,33865P13,1
21098769,3378DINNER,3
21098769,5364FREEDOM,4
17316149,5326HEIDBAD,2
22627939,3731VATICAN,5
17316149,24380P141,5
17316149,3595SAVER4,5
22627939,20905P1,2
1901503,3864MADAPTHTL,5
22627939,5049FLR012,5
1901503,5830P4,5
22627939,5070TUSCANY,5
20962949,2970AH33,5
20962949,2970AH29,5
20962949,2970AH12,5
20962949,23130P4,4
22267003,2970AH33,5
22454921,2230S15,5
6534325,2950PRTCHCCLT66CS,4
6534325,2950PRTDUDCLT71CS,3
7520017,3533VOF,5
6534325,20539P2,3
22375867,16881P1,4
22712105,36672P2,5
5758803,3695NOCT,5
21559464,3695SINAPTPRT_P,5
6779906,2544CANAL03,3
21559464,20893P4,5
21559464,3695SFMW,4
11348393,2140FCBCN,5
11348393,33041P3,5
18026625,3731TUSCANY,5
18026625,17024P19,4
15865549,8056P2,5
12844926,34949P9,5
15865549,6140P17,4
18890533,2142OSA_P710,4
22716722,6126P111,5
21554192,9218P18,5
22251722,2970AH29,5
22856911,9588GOURMET,5
11249361,3316MBJAPTRND,3
22837006,,5
16495382,5754ICNDMZ,5
12619725,3092ROM01,5
22334231,14323P2,3
22334231,21396P1,5
20496581,2495ABTOUR2,4
1930214,26254P3,1
1930214,5476FCOAPTHTL,5
22781727,3864MADAPTHTL,5
22781727,2140MADRIDHOPON,4
404790,5163KYO201,5
404790,21490P9,3
404790,6194TASTE,4
13709681,22605P5,5
20797835,10425P1,5
20797835,5752SCHINDLER,5
13746345,5558BMV,3
22854343,8639P3,5
22184011,6740JTREE,5
22459922,5423CHIAPTHTL,1
22537343,3253OWD4DAY,5
19737741,5060MYUB,4
22639060,3951WESTDLX,5
8996263,7444PHOTSAN,5
14451658,3355C7,5
14451658,2482SOH5,5
14451658,2512BCARD,5
14451658,2512BCARD,5
14451658,2140IVENTURE,4
22433068,6183CAMELSAFARI,5
22790762,25270P4,5
22757122,17793P7,5
22506499,30803P1,5
21614087,6013FAJ,5
21945925,7860P1,5
22411290,3378MIDDLE,5
6849360,3378LUNCH,4
9763887,34459P3,4
21945925,8639P3,5
9763887,34459P11,4
21931028,6586DND4,4
22809126,6958CNXZIP,5
21931028,6050PRTTRGHRTFD,5
19370750,3961OTHREE,5
19370750,236063,5
19370750,14868P2,5
19370750,3186OPCL,5
22807579,5947HKGFOODSSP,5
19370750,5824SCOOT,5
22177328,2550LIN2A,5
19820062,5145BCK,5
19820062,5089RPRE,5
19820062,5235EXPLORER,1
19370750,5055DOORS,5
6049800,5885PCMCHI,5
19370750,33545P1,5
22442934,3958ORLEXP,4
19370750,2774WHALE,4
13371025,32307P5,5
21781296,6707HOHO,5
21781296,3003SYDNEY,3
18540492,2168DXBBOOM,2
18540492,8264P7,3
22046019,2925N6AC,5
22273480,2280LI_5H,5
22503984,7212P2,5
19239543,3585AT019VS,5
19239543,6586ROYAL,4
19239543,3582WILD,5
19239543,7974P4,2
22665868,3780STEAMDIN,2
22665868,3780STEAMDIN,2
19239543,38389P2,3
19239543,13015P1,5
19239543,25988P1,1
22691290,3243WINE,5
17169610,33844P1,5
19239543,2230S95,5
22740466,26501P1,5
19980172,6926BRUGES,5
19980172,2544CANAL05,5
8225223,3206CUNRIO,5
5332557,2550REDCRUISE,4
5332557,2550LIN2A,5
17573586,2356NCE02,5
17573586,285016,5
5332557,28222P3,5
5332557,5992FULL,5
15969836,2666CASTLE,4
5332557,5560HIGHLIGHTS,5
361034,5423YYZAPTHTL_P,5
21005924,15200P7,5
21005924,2455AUAAPTRND,5
22663439,9295P18,1
15288115,6718COLOSSEUM,5
15969836,2666EMPIRES,4
16937457,6808KYORICKSHAW,5
16937457,6640KYOMAIKO,4
16937457,5163_SAKE,5
19846024,2140FLAMENCO,5
19846024,2140BCNMONT,4
22835311,28488P2,5
57531,2715BRAYS,5
22160388,6267KHALIFA,3
22160388,3685BKK21C,1
21848450,3002GCN,5
22541306,8752P1,1
19846024,5716P3,4
19846024,3142THREECOUNTRIES,4
19846024,2512PYRENEES,4
22445877,6579RED,4
11692617,5919P225,4
22440230,2190CEDT13,4
21914011,26758P6,4
15338533,22357P1,4
15338533,5291BEATLES,4
15338533,5296FERRY,4
22114326,2505TRAIN,5
15338533,24380P166,5
16517511,3501O0074,5
15338533,13077P16,5
21408133,3731DAVINCI,5
22333223,,5
22266297,5965CICCHETTI,5
21408133,2872ZV07,5
160114,2635POM,2
160114,3092ROM01,5
22677049,9376P7,5
314190,3695NOCT,5
22185120,21369P2,5
14551015,6056P16,5
6887011,16383P1,5
22405852,33477P1,4
22405852,6131P6,1
21583733,2402YNP,5
16968536,25988P1,1
21496798,21942P4,5
22238150,2402MUIRWINE,5
13430870,5558BMV,4
7088252,39483P10,4
22768117,28286P2,4
7977875,19111P11,4
15499391,2050NP,5
15499391,35074P3,5
15499391,3627PARHTLAPTCDG,5
22504642,13134P22,5
9022602,41284P1,5
8804235,3316MBJAPTRND,5
8804235,5084LASHIG,5
11866873,2970AH150,5
11866873,2958C,5
22697279,228699MONTSERRATEXC,5
22447622,3087SMITH,4
22443212,5329PRTSTTSSB,3
22470604,40012P2,1
375803,14468P1,3
22088085,2224PRAGUE,4
22410545,5350FG1X,5
375803,3595002,5
22447763,3058ANCIENT,5
22088085,8469P1,3
22842670,5299CORK,5
22043775,22584P1,4
22088085,39032P15,5
22088085,2224DRESDEN,5
22043775,2230A22,5
22443212,5755P14,4
17552499,3851PAT13DAY,5
22088085,2190CEDT12,3
17552499,33002P3,1
22088085,2190CEDT10,4
375803,3585AT008VS,4
17552499,5674P131,4
17575602,3857DC1,5
22236390,2452T1,5
22088085,22171P1,5
22236390,3542LUNCHCRU,3
22088085,6785TEREZIN,4
22236390,22362P20,4
22183392,10200P9,5
22088085,7434P5,5
375803,5299CONNEMARA,5
17575602,7081NYCNIGHT,5
22591019,23987P3,5
375803,3585AT004VS,3
17575602,2296GUIDED,5
21974357,3003SYDNEY,3
22744235,2390GRET15,5
21974357,19004P5,4
17575602,5293LIGHTS,3
375803,6723WHALERIB,5
21654975,6964COMBO1,4
16769477,5582BCNCOOKING,5
20670055,8243P60,5
16769477,3142DALI,5
12649262,25270P7,5
19738928,5522P9,5
1934186,,2
17575602,5217CSI,5
11753507,6845P16,5
15478190,24536P5,3
22715697,5207MEXNIGHT,5
21423591,9466P53,5
22732021,6864BELLE,5
22319053,8916P1,5
21423591,7325P54,5
21291191,3378DINNER,5
21291191,5309HIKE,5
15478190,9466P3,3
22219870,2140MLGRONDATAJO,3
22339158,3851D_PMG,5
20837756,43493P2,5
4631045,3588EIFFELTOWER,5
4631045,5460VERSAILLES_DAY,5
4631045,2856HRCPAR,5
22522092,6980ROME,5
4631045,5885CUNCHI,5
22522092,3058VATICAN,5
2022069,3443SVQALHAMBRA,5
2022069,30922P39,4
17114146,3206CAPHOOK,3
2022069,18289P25,5
22598670,15254P7,5
8586208,285016,5
17114146,3206DANCE,5
8586208,3443CADIZ,5
22573253,22626P1,5
22836020,34614P2,5
22707938,38352P19,5
8586208,3443SVQGIBRALTAR,5
11136187,3302OT,5
22606583,3443COMBO,5
14866966,3885JUNG_LUC,5
14866966,2510KT001,5
10730282,5365HR,1
22508029,2476POPCOLUMBUS,5
22606583,6270ROYAL,5
22606583,6270WALKGRANADA,5
22606583,11030P1,4
21696334,20190P34,1
15825312,3002GCN,5
15825312,3377DUCK,5
13310327,2625MC,5
15825312,5221KEYWEST,4
18880267,3943GGVIE,5
18880267,35040P3,5
22363945,2800FIC,5
22421179,3542SB,5
1404726,12362P6,5
22562629,2548WW,5
22628431,5850SFNAPA,5
22790879,25270P4,5
20698367,6121P6,5
20698367,3998P69,5
22518120,5456P23,2
22860508,5480TAXI,5
21929291,22869ALCAZAREXC,5
22304107,5284ELECTRIC,5
11230038,3731COLOSSEUM_P,5
11230038,3731VATICAN_P,5
11230038,3731VESUVIUS,4
11230038,3058TIVOLI,5
15052533,3132SMS,5
14139720,3780STEAM,4
5186440,3262FLY,4
14139720,3108LUNCH,5
22062301,16383P1,5
7674900,2140JTEMA20,5
15052533,3132SMB,1
7674900,5391ROYALPALACE,5
22637855,3206PCMCHI_01,5
14869409,3588PARIS01,5
22350247,19032P1,5
22267003,16698P2,5
22492504,3858EE023,5
22277628,5674BACITY,4
22626112,6367P9,1
2173503,17646P14,5
22268074,41982P2,4
22268074,17045P1,5
2173503,5524HUV,5
20486168,2774TURTLES,5
20486168,5675P17,3
20486168,20701P1,2
22459915,3731COLOSSEUM_SMALL,5
22253371,5243LIMAPTHTL,5
11832999,32249P6,4
21852815,6653SUP,5
11832999,5383SINTRASAVER,5
22818043,5524HUY,5
22378736,24380P81,3
11832999,29819P1,5
1895854,22041P7,5
21852815,3714P18,5
22614571,5209MASDS,4
21989460,7757P2,5
21881391,37434P2,5
22715904,2744PCPT,5
22195730,20297P1,5
15701512,19111P11,2
14503989,5239P96,3
22845563,11301P12,4
6865167,6260EAST,5
21650114,5885MEXONE,4
15848323,32200P1,3
21650114,41127P5,1
6114035,34459P11,5
15701512,25014P3,5
10725860,26508P4,5
21650114,42430P1,4
9926772,3933BERSEGWAY,5
22074314,16383P1,5
22276378,5524DELAPTHTL,5
15701512,25014P2,5
22395382,14795P1,5
22444910,5096NYCHOHO,5
17225246,24963P1,5
17225246,39437P1,5
17225246,6139P116,5
17225246,2168DXB007,5
17225246,7160AQUAV,5
17225246,7160AQUAV,5
17225246,6267ATTSKY,5
7627659,3695SINTIGER,2
22403241,2230S17,5
21847023,24308P2,5
20865087,2452ROUTEMASTER,5
332290,3675LMVL,4
22318150,2390GRET17,1
7627659,26036P1,4
22318150,3858EE004,5
22318150,5831P13,5
22463065,6690JEEP,5
14432157,9234P7,5
14432157,9234P1,5
22505201,6844ISLAND,5
22504977,6729P21,5
22504977,36337P5,3
22504977,38917P4,5
22405645,34296P3,5
22204474,3253OSPREY,3
22204474,6381RAFTING,5
22083749,2744PCPT,4
22804320,35468P1,5
22287447,6980MIL,3
22287447,5775MILANCARD,3
22287447,38060P1,4
22287447,2872ZV19,5
21944189,2925N6AC,5
21944189,7134CITY,4
21944189,6395WHITSUNDAYS,4
21944189,3671ARCADES,5
17162420,5284APPIAN,5
17162420,2635POM,5
19999445,2970AH29,4
22203737,5070TUSCANY,5
7315117,36435P5,4
22291575,3058VATICAN,5
21812664,2630SUN,5
22291575,21468P1,5
20761435,24545P6,5
21880981,11131P1,4
4529637,29296P6,5
22487530,5808ORGAN,5
6539726,28941P1,5
6539726,6194WINE,4
22461640,9376P4,5
22461640,21468P1,5
10769413,33581,5
10769413,3186OPCL,5
10769413,5132EXP,5
1136695,5947HKGFOODCENSW,5
1136695,2906ATHFOOD,5
8341364,3378SUNSET,5
22632437,23570P3,5
22191129,3685BKKAPTHTL,5
22742424,5832DELVIPTAJ,5
22113109,3181GOWEST1,5
22113109,6121MP01,5
22218188,5548NYCHTLAPT,2
22218188,2625FNYP,3
22218188,2194EMPIRE,5
15606183,3206CUNAPTRND,4
22375833,15811P4,4
22375833,9466P59,4
22660707,32724P9,5
1133783,2200DEB02,4
12013320,3131ABC,5
1133783,2140MLGSEVILLE,4
22463709,5378LASAPTRND,4
21682032,22584P1,5
21682032,22584P1,5
22784465,5555ANTPACA,5
22300472,15107P1,5
5363630,5086TUA,5
21682032,9218P17,3
5363630,2484CRSHIKE,5
5363630,14586P2,5
5363630,2484TRHIKE,5
5363630,5129_DV002,5
5363630,12853P9,5
5363630,12853P9,5
5363630,5653EXPERIENCE,5
5363630,14014P3,5
5363630,5550_004,5
5363630,6999PRTATLANTIC,5
5363630,3124CAI04,5
5363630,23355P4,5
5363630,9399P11,5
5363630,14795P5,5
5363630,3124LUX10,5
5363630,29492P2,5
5363630,18264P1,5
5363630,3287_ZQN,5
5363630,19208P3,5
5363630,15813P5,1
22839436,8950P9,1
5363630,16435P3,5
5363630,38373P9,5
5363630,18646P11,5
5363630,9441P48,5
21682032,2950PRTCHCCLT66CS,2
21682032,9567P4,5
22291913,28286P6,5
22507329,10277P3,5
14253011,17244P11,5
14253011,5010SYDNEY,3
22521649,17383P1,5
14253011,3237EXBUS,5
14253011,5010DARWIN,4
15640961,2402MUIRWINE,5
16421808,4170YUNQ,5
16421808,3822SUB,5
22493363,3914_1,5
22798130,8639P3,1
22196593,17295P25,5
22196593,21511P3,5
22156369,5022PARISMOULINROUGE,5
21058340,2428PISA_LT,5
22376819,6281CRAZYHORSE,5
22376819,2544CANAL03,3
20269122,30542P3,3
20269122,13924P1,5
20269122,31236P1,2
7674826,3206CHI_01,1
21997421,5191AAHT2,5
1408277,3123BNEAPTRND,5
1408277,31924P2,5
8876242,6183CAMELSAFARI,5
7743158,5096DCHOHO,5
1291019,3951WESTDLX,5
7743158,6980MIL,4
7743158,2635FLRCT,4
15839534,5240WATCH,5
15839534,3987WHITEHAVEN,4
21971775,6006TYOAPTHTL,5
21971775,6006TYOHTLAPT,5
15839534,5996TALLSHIP,5
6522627,5481HDFISH,3
8425310,38909P1,5
22409243,25270P7,5
21778636,5030BEST,5
21778636,11143P1,4
21778636,5239EZEAPTHTL_P,5
22521130,3714LUXSAIL,5
22376016,32724P18,5
22300459,2140IVENTURE,4
453816,3695CTC,5
15925735,2142TYODIN1G,5
15925735,5366KUV,5
15925735,8642P5,5
22783441,3272GCER,5
22744275,6216FOOD,5
15925735,7757P2,5
22061429,2985TROLLEY,2
22061429,6475INTARCH,3
22382178,2970P54,5
22661893,3058VATICAN,1
16975142,3262FLY,5
22366551,5870MLUA,5
22469661,6013FAJ,5
18414638,2050LO,2
1044777,3731VATICAN,5
1044777,2635POM,5
1044777,3324SABA,5
1044777,3453T4,5
1044777,3780ST,5
1044777,3780COMBOISLES,5
1044777,3252_5,4
1044777,6205FOODNOLA,4
1044777,3780STEAMBRU,5
1044777,2292GRAND,5
1044777,3780HAUNT,5
1044777,6737BGIVIP,5
1044777,3072LASALL,5
1044777,5156SHARK,3
1044777,3951WESTDLX,5
1044777,5096SFOHOHO,1
1044777,2402MUIRWINE,5
1044777,2374UVFHTLAPT,5
16961450,22869PRADOEXC,5
22797411,2142TYO_F800_F820,5
22307027,3092FLORENCEFOOD,5
22801276,6723NL,5
1254974,2052SIC_02,1
21421019,611960119T1,5
21421019,23547P1,5
22130639,3780SUPER,5
22130639,3780STEAMDIN,5
22130639,7632P3,5
22801276,7700P4,5
22427322,10517P1,4
22427811,6699P30,5
22427811,6699PVTBUGGY,5
10624590,3960MSNAT,5
22427322,5239VIEJO,4
19493381,17296P1,5
19493381,3124ASW14,5
13890712,2356NCE10,5
18386852,14818P1,5
22605733,3062BA,5
22627383,3357USHTO,2
21444744,38352P4,5
21444744,21399P3,1
22523004,228699MONTSERRATEXC,5
8149536,2142TYO_F800_F820,5
8149536,10512P14,5
8149536,18715P1,5
13929262,19736P1,5
10614278,6069SDHT,5
22238483,2666MUSIC,5
22238483,2666CAMP,5
21444744,22196P1,1
7143652,5239P96,5
22810193,7135P2,5
22843599,5778SVQELECBIKE,5
22594011,16383P1,5
22439035,39899P1,5
15661890,26466P2,5
22544426,5919P173,5
16749010,5123P40,5
16924571,5668WINEDINE,5
22817154,2660SFOWIN,4
22606957,11131P1,2
21534838,5830WINERIES,2
16749010,33588,5
21534838,2140FLAMENCO,4
21046680,5713UASEA12,5
22581329,9406P3,5
22410428,2988LONDON_EYE,3
14363925,2916BARCELONA,5
14363925,2428M1M2,5
22137021,17822P3,5
21524718,2895PUE01,2
21524718,2736P29,5
21524718,2736SEA_RHY,5
19907570,5634ECO_TA,4
18702063,3857NYCNIA,3
18702063,37940P1,1
9774605,9281P1,5
15124523,7457P2,5
20190121,2764HANBAY,5
15320707,5885PCMTULUM,5
15320707,5752P38,5
22579560,5304FOOD,5
1785529,45875P3,5
15320707,7743P1,4
15320707,6283BOMNIGHT,5
21597725,9872P13,5
21597725,3058VATICAN,5
21597725,3731FLORENCESAVER,5
22630716,3181GOWEST1,5
13967175,5919P156,4
22838669,6216FOOD,4
21969920,5885MEXAPTRND,5
22235844,25327P15,5
22634642,7745P1,5
21251736,5824SCOOT,2
22576023,37736P2,1
19951161,6785JERUS,4
19951161,3961WDW_BBQSNKL,1
22610976,2255DW,5
22316310,2635V1DAY,5
22801977,19114P6,5
21276068,5674USHLAGOS,5
21276068,5674USHLAGOS,5
22338229,2325MBORDRF,3
22338229,2325MBKING,3
19018292,2666CASTLE,5
22540594,16698P2,5
22282979,8129P1,4
21882924,5755PRTSXMBEACH,5
22467259,3498GRAND,3
22442393,11498P30,5
22194494,20857P1,5
6718749,22721P28,4
22060570,40779P2,5
22639844,6765SGNMKSPEED,5
22194494,5919P151,4
21995269,5614ROMEFOOD,2
21585849,2625SKITRIP,2
17578279,9449P1,5
22763351,29073P7,1
22380403,5010DARWIN,5
21219764,2596TRAD,5
21219764,5602DVNPDT,5
6718749,10143P3,4
15966959,2660SFOWIN,4
22142949,6232PUJ,5
22165579,5754ICNDMZJSA,5
22165579,6364ICNT1,5
22165579,2142TYO_O_F840,5
22165579,2142TYOSUN1GF113,5
22165579,2142CRS1G002A,5
22165579,2142TYO_A070,5
22239523,24338P1,5
22556928,16560P10,5
8214836,6604BUDHOHO,5
22635448,3627PARAPTHTLCDG,3
22635448,6839P7,4
20745601,3046PRTAUAHA,5
22635448,5022MOULIN,5
22700942,6283BOMDHARAVI,5
16943995,6108P3,1
21970197,15373P13,5
22073921,3193NSTB,5
22073921,7237P2,5
22179043,5207CARTAGO,3
122942,5674SOCCER,3
18973359,29891P1,5
16301786,3817DISCOVER,5
16301786,5999CZUA,5
14770156,5207P60,5
14399188,13241P3,5
8114764,7329P13,5
9787852,6148EDINCASTLE,4
16301786,10919P2,5
9787852,225005,5
8114764,8084P234,5
14399188,6980ROME,5
16301786,9574P125,5
16301786,9574P93,5
14399188,5034ROMAPTHTL,4
14399188,3731TUSCANY,5
8114764,8084P233,5
14399188,2168DXBAPTHTL,5
8591766,3594P6,4
22799748,8747ONEWORLD,5
22709336,5383LISBONTOUR,5
14770156,34253P1,5
22639563,16383P1,5
22803651,5560CAMP,5
19818551,2420BUDHOHO,5
21553599,3443SVQALHAMBRA,4
22304682,5299CORK,5
287178,12953P1,5
22802529,7953P1,5
435405,6729P35,1
13560139,6484NOLAFOOD,5
435405,41417P3,5
435405,3675LMVL,4
22361803,2932MPC,5
22361803,5299MOHER,5
10682806,26083P4,5
22420554,5819P43,5
22465916,3773ECON,5
22062344,3695ZOOMC,5
22456215,5640MVDPDP,4
302026,11569P1,5
21422844,22262P2,5
22539922,3864MADHTLAPT,1
22539922,3864MADHTLAPT,1
21580895,3567P12,5
22558961,3124CAIAPTHTL,5
22558961,10449P8,5
21580895,2264RJ308,5
22043208,5350FGCNIR,5
22473539,2142TYO_F800_F820,5
21580895,5263JPUC,5
10235977,9205P1,4
22542298,5752AUSCHWITZ,5
22209812,5249HOHO,3
22660871,3627PARHTLAPTCDG,5
21897635,5752CHOPIN,5
21235114,11569P5,4
22822020,23061P2,5
21235114,8980P1,5
22209812,6820TYG,5
22209812,6769_4WD,2
22562321,2970AH33,3
22209812,26112P2,5
21457235,3858EE010,1
21457235,3858EE065,5
22799822,23149P5,1
14629233,26613P7,5
5854147,45047P2,4
5854147,32057P2,5
6896873,7287P6,5
5854147,9337GOT,5
22191379,2168PRTMCTFORTS,1
11682716,9539P9,5
11682716,9539P4,5
11682716,7160AQUAV,3
11682716,15108KASAB,5
7611608,11131P1,5
22723770,3705PEN10,3
22723770,3705PEN11,4
15164267,6050PRTTRGRTFD,4
22156046,5752_09,5
22725959,26571P3,5
15283939,2660SFOWIN,5
15283939,16908P1,5
15283939,6303ENTRY,3
18744780,2428PISA_LT,5
18744780,7032FIAT500WINETOUR,5
19262178,2916BARCELONA,4
22539865,5752PRIVAUSCHWITZ,5
16864513,2280AAHT,5
10391229,9518P10,5
1477903,8753P6,4
22786150,18262P1,5
22607568,29819P2,5
21597432,3731COLOSSEUM,5
22464595,21521P2,5
1085138,9218P19,5
1085138,9218P15,5
22797811,7304P2,5
22324494,6126P111,5
13402678,3588VERSAILLES,5
397750,6611P2,5
12763198,9396P7,4
12763198,7434P5,4
12763198,7614P1,5
12763198,16436P4,4
12763198,19069P7,4
22582881,44983P1,5
12763198,3707NIGHT,4
12763198,22171P1,3
12763198,16436P16,3
12763198,18700P1,5
22762778,20190P17,5
9045982,3627PARAPTHTLCDG,5
9045982,5049CHIANTI,5
9045982,6484P3,5
9045982,3780P38,5
21940120,3914_4B,5
21940120,3020_VAN9A,5
21447907,18374P1,5
22804751,5248MUS,1
22338500,8571P1,5
22338500,8571P4,5
11939570,44613P2,5
1086467,32191P4,5
21097777,8364P4,5
11939570,8571P1,5
11939570,5695ATV,5
21097777,7329P5,4
22466594,29265P1,5
22725906,18774P7,3
22411100,16901P2,3
22101479,6315P55,3
22716329,3780STEAM,5
15683309,5383FATNAZOBIDOS,4
22338895,6493PRTFPOBREW,5
22727060,6613EAGLE,5
21408039,12960P5,5
21408039,35801P4,1
22714569,10289P14,5
21408039,5010SYDNEY,3
22354434,5117P5,5
22714569,40831P1,5
21145699,19345P13,5
22714569,7309P6,5
20384718,3731VATICAN,5
15600866,28594P1,5
22424192,3206CHI_01,5
22545703,3958SATEXP,5
22014759,9085P3,5
22014759,6898P4,4
22714569,37561P3,5
22560457,2050VV_VVG,1
22560457,9205P1,5
22170011,5885TEO,3
21941748,6581_884,5
14361697,6765SGNCCSPEED,4
21194681,5411TYO77430,5
21900581,14218P6,5
12307438,2140MADRIDHOPON,5
12307438,6874BARCELONA,5
21194681,21490P9,5
21628932,5299CORK,4
21781961,3731COLOSSEUM_SMALL,4
21628932,5299CORK,4
16483071,5235TERRITORY,5
22745029,3431UHDT,5
10199037,13441P54,1
21628932,8962P6,4
22393584,5120_H0004,5
16483071,5096LASHOP,4
16483071,2928LAXAPTHTLANA,5
21884445,3898A198,4
16483071,2928LAXHTLAPTANA,5
21813676,28867P1,5
16483071,23602B,5
21813676,10527P1,5
20101663,2140JTCDS12MLG,4
22401767,3695NOCT,2
10199037,29921JRPASS_7,5
21781961,13102P7,5
10199037,2142QNG_SUN1GF113N,1
10199037,2142KYO_N100,3
21781961,2495VENHTLAPT,5
20101663,8482P2,5
15479189,5501SUNRISE,5
8945556,23651P5,5
21946261,5755PRTSXMBEACH,5
20083723,23394P1,5
20083723,3394BCN01TAPA,5
20083723,29206P29,1
22659406,6131P6,4
17002786,2050PLUSGI,5
22808234,3181GOWEST1,4
22472425,3002GCN,5
11751859,2264RJ506,5
22085377,5750P3,5
11751859,5325BUN01,5
22807275,5750P3,5
21848555,3146P15,3
22765069,14060P3,4
18530577,3731COLOSSEUM_SMALL,5
18530577,3731VATICAN_SMALL,5
15813580,33070P5,5
19306899,5590LAVA,5
57536,2452BATH,5
57536,2190CEDT12,5
12014640,6145GIBBS,5
22578896,46120P1,5
20804237,10277P3,5
21636608,8564TANKVIP,5
20804237,34348P1,5
21510314,13015P19,3
22097334,2666CASTLE,4
22504642,5588GETSONEPD,5
22157768,44211P6,5
12132796,3058VATICAN,5
22241800,7096MONKEY,5
22444383,3627PARAPTHTLCDG,5
22241800,20120P1,5
22444383,6056P16,5
20804237,3343SW,5
21582643,2916BARCELONA,5
22073664,3675HKGAPTHTL,4
2246824,21468P3,5
12577594,11799P2,5
20804237,29867P6,5
2246824,3731COLOSSEUM,4
22547503,5516ST1,5
21961478,14787P7,5
21628896,16112P9,5
11340305,8285P1,3
11340305,34459P11,5
22613855,5957ARCLIGHT,5
22422773,3817DISCOVER,5
22539922,3864MADAPTHTL,1
22539922,2140MADRIDHOPON,5
22539922,2140MADRIDHOPON,5
22539922,16901P14,3
1587046,2635V1DAY,5
22700977,9406P21,5
19953742,3092PIZZATOUR,5
22142356,2958VP,5
22429556,3864BCNHTLAPT,5
22429556,3864BCNAPTHTL,5
10719900,5711SDMX,1
10719900,3022ANTAPTHTL,1
10549212,24204P4,5
22063358,10309P3,5
22785396,6079SNORKEL,5
22063358,5545PRTFMHRAFT,3
22228464,6988PUJSAMAIR,4
22063358,5522PRTCZMSUB,1
11723665,5640P53,5
9552172,3951WESTDLX,5
9552172,5084LASHIG,3
20148961,3092MILANSEGWAY,5
22659256,4170YUNQ,5
22323313,3142MONT,5
22381178,2550LIN7,4
22429556,3627PARAPTHTLCDG,2
22429556,5307DISNEYMAGIC,3
22823930,2140JTEBA01,5
22429556,3627PARHTLAPTCDG,2
20519152,8469P2,5
22390828,6651BIOD,5
21851862,3695CTC,5
21931286,2200DEB02,5
21851862,3695PRTSINMFOS,3
21851862,20272P1,4
22087964,6558NCS,5
8132535,3164STBP,4
